phenotype	true_marker	peak_marker	max_lod	cutoff	non_missing_count	type	pos	chr	pos1	pos2	midpos	gchr	gpos1	gpos2	gposmid
X1_10910000_10915000	5_1828	5_1828	5.58829422179949	3.12658639236059	68	Y	5-15623284_5-15958124	5	15623284	15958124	15790704	1	10910000	10915000	10912500
X1_10915000_10920000	1_799	1_799	4.33221929006386	2.78606256597482	68	Y	1-10229048_1-10633097	1	10229048	10633097	10431072.5	1	10915000	10920000	10917500
X1_10920000_10925000	4_1	4_1	3.14741955913998	2.88305104959479	68	Y	4-1590_4-308466	4	1590	308466	155028	1	10920000	10925000	10922500
X1_10925000_10930000	1_782	1_782	4.03840882628537	3.01855066913378	68	Y	1-10059761_1-10488903	1	10059761	10488903	10274332	1	10925000	10930000	10927500
X1_10930000_10935000	2_2377	2_2377	6.3177726957679	2.80131119578076	68	Y	2-18435086_2-19515657	2	18435086	19515657	18975371.5	1	10930000	10935000	10932500
X1_10935000_10940000	1_852	1_852	22.9937110508412	3.12975793098703	68	Y	1-10744609_1-11115479	1	10744609	11115479	10930044	1	10935000	10940000	10937500
X1_10940000_10945000	1_2634	c1.loc187	3.5374535759484	2.92492081849459	68	Y	1-24691790_1-25115105	1	24691790	25115105	24903447.5	1	10940000	10945000	10942500
X1_10945000_10950000	1_852	c1.loc80	45.3894713663834	3.07812271452437	68	Y	1-10744609_1-11115479	1	10744609	11115479	10930044	1	10945000	10950000	10947500
X1_10950000_10955000	1_852	1_852	26.4685609183225	2.964524387976	68	Y	1-10744609_1-11115479	1	10744609	11115479	10930044	1	10950000	10955000	10952500
X1_1095000_1100000	1_68	c1.loc7	34.3593815300058	2.90420505536195	68	Y	1-915681_1-1434986	1	915681	1434986	1175333.5	1	1095000	1100000	1097500
X1_10960000_10965000	1_852	c1.loc81	10.0571269377488	2.9200705473106	68	Y	1-10744609_1-11115479	1	10744609	11115479	10930044	1	10960000	10965000	10962500
X1_10965000_10970000	1_852	1_852	70.7539853788702	3.11258751666861	68	Y	1-10744609_1-11115479	1	10744609	11115479	10930044	1	10965000	10970000	10967500
X1_10970000_10975000	1_852	c1.loc81	7.73275464130577	2.87240790239484	68	Y	1-10744609_1-11115479	1	10744609	11115479	10930044	1	10970000	10975000	10972500
X1_10980000_10985000	2_2312	2_2312	4.8405947975396	2.89294492086503	68	Y	2-17147592_2-18082329	2	17147592	18082329	17614960.5	1	10980000	10985000	10982500
X1_10985000_10990000	1_819	1_819	11.4859556791128	2.86669924989795	68	Y	1-10451362_1-10853302	1	10451362	10853302	10652332	1	10985000	10990000	10987500
X1_10990000_10995000	1_852	1_852	3.59719652403361	2.4838710751462	68	Y	1-10744609_1-11115479	1	10744609	11115479	10930044	1	10990000	10995000	10992500
X1_10995000_11000000	3_1896	3_1896	3.16384790165412	2.81354705305218	68	Y	3-17239510_3-17505257	3	17239510	17505257	17372383.5	1	10995000	11000000	10997500
X1_11000000_11005000	1_852	c1.loc80	19.6973445597663	2.97807864554794	68	Y	1-10744609_1-11115479	1	10744609	11115479	10930044	1	11000000	11005000	11002500
X1_110000_115000	1_17	1_17	25.0640160937964	3.0752863806503	68	Y	1-204384_1-700974	1	204384	700974	452679	1	110000	115000	112500
X1_11005000_11010000	1_852	1_852	25.5181627670939	2.94104597536711	68	Y	1-10744609_1-11115479	1	10744609	11115479	10930044	1	11005000	11010000	11007500
X1_11010000_11015000	1_852	c1.loc81	10.2743303667134	2.58052319370472	68	Y	1-10744609_1-11115479	1	10744609	11115479	10930044	1	11010000	11015000	11012500
X1_11015000_11020000	1_869	1_869	37.8289890142387	3.06311292127152	68	Y	1-10970675_1-11260658	1	10970675	11260658	11115666.5	1	11015000	11020000	11017500
X1_11020000_11025000	1_897	c1.loc83	11.4596204901747	2.92776181917679	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11020000	11025000	11022500
X1_11025000_11030000	5_435	c5.loc54	4.10916870443882	2.7801338107501	68	Y	5-5990999_5-6420916	5	5990999	6420916	6205957.5	1	11025000	11030000	11027500
X1_11030000_11035000	1_869	c1.loc82	11.5660472068262	2.89893789867736	68	Y	1-10970675_1-11260658	1	10970675	11260658	11115666.5	1	11030000	11035000	11032500
X1_11035000_11040000	1_869	c1.loc82	38.4942874246247	3.00110759148988	68	Y	1-10970675_1-11260658	1	10970675	11260658	11115666.5	1	11035000	11040000	11037500
X1_11040000_11045000	1_852	c1.loc81	10.4362742002944	3.10161381749919	68	Y	1-10744609_1-11115479	1	10744609	11115479	10930044	1	11040000	11045000	11042500
X1_11045000_11050000	3_966	3_966	4.48946542274585	2.92320814230309	68	Y	3-11582612_3-11821442	3	11582612	11821442	11702027	1	11045000	11050000	11047500
X1_11050000_11055000	1_869	c1.loc82	31.2776231217637	2.95731381799388	68	Y	1-10970675_1-11260658	1	10970675	11260658	11115666.5	1	11050000	11055000	11052500
X1_1105000_1110000	1_56	1_56	8.78915397886048	2.84950710921601	68	Y	1-680183_1-1257430	1	680183	1257430	968806.5	1	1105000	1110000	1107500
X1_11055000_11060000	1_869	c1.loc82	29.8387621594008	3.14458475511776	68	Y	1-10970675_1-11260658	1	10970675	11260658	11115666.5	1	11055000	11060000	11057500
X1_11065000_11070000	1_852	c1.loc81	6.38425445997519	3.00491783469156	68	Y	1-10744609_1-11115479	1	10744609	11115479	10930044	1	11065000	11070000	11067500
X1_11080000_11085000	1_869	1_869	18.7946818152857	3.03474023156844	68	Y	1-10970675_1-11260658	1	10970675	11260658	11115666.5	1	11080000	11085000	11082500
X1_11085000_11090000	1_869	1_869	3.7664858245501	2.93126998912775	68	Y	1-10970675_1-11260658	1	10970675	11260658	11115666.5	1	11085000	11090000	11087500
X1_11090000_11095000	1_869	1_869	47.3206817957727	3.29423608881585	68	Y	1-10970675_1-11260658	1	10970675	11260658	11115666.5	1	11090000	11095000	11092500
X1_11095000_11100000	1_869	1_869	69.0300206563491	2.98379436109244	68	Y	1-10970675_1-11260658	1	10970675	11260658	11115666.5	1	11095000	11100000	11097500
X1_11100000_11105000	1_869	c1.loc82	44.0097141907224	3.04109009658254	68	Y	1-10970675_1-11260658	1	10970675	11260658	11115666.5	1	11100000	11105000	11102500
X1_1110000_1115000	1_68	1_68	45.3884101212508	2.99614095603996	68	Y	1-915681_1-1434986	1	915681	1434986	1175333.5	1	1110000	1115000	1112500
X1_11105000_11110000	1_869	c1.loc82	30.613043902861	2.96994241323977	68	Y	1-10970675_1-11260658	1	10970675	11260658	11115666.5	1	11105000	11110000	11107500
X1_11110000_11115000	1_897	1_897	5.96337250550795	2.9229456460802	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11110000	11115000	11112500
X1_11115000_11120000	1_869	1_869	32.5417925206427	3.18048671903041	68	Y	1-10970675_1-11260658	1	10970675	11260658	11115666.5	1	11115000	11120000	11117500
X1_11120000_11125000	1_869	1_869	20.5214522000433	3.01832264868189	68	Y	1-10970675_1-11260658	1	10970675	11260658	11115666.5	1	11120000	11125000	11122500
X1_11125000_11130000	1_869	1_869	52.2305915765119	3.11765580648328	68	Y	1-10970675_1-11260658	1	10970675	11260658	11115666.5	1	11125000	11130000	11127500
X1_11130000_11135000	1_869	c1.loc82	7.37941749432695	2.81970606804419	68	Y	1-10970675_1-11260658	1	10970675	11260658	11115666.5	1	11130000	11135000	11132500
X1_11135000_11140000	1_962	1_962	6.59942573703992	2.94711870059108	68	Y	1-11653122_1-12030330	1	11653122	12030330	11841726	1	11135000	11140000	11137500
X1_11140000_11145000	1_897	1_897	8.84924624985715	2.97254354668419	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11140000	11145000	11142500
X1_11145000_11150000	1_897	1_897	48.1575464872295	2.98442397015619	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11145000	11150000	11147500
X1_1115000_1120000	1_45	c1.loc5	24.820695227438	3.10590243370543	68	Y	1-556960_1-1146018	1	556960	1146018	851489	1	1115000	1120000	1117500
X1_11155000_11160000	1_897	1_897	48.4824050928798	3.1794595275059	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11155000	11160000	11157500
X1_11160000_11165000	1_897	1_897	37.7544929505695	3.20814637892182	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11160000	11165000	11162500
X1_11165000_11170000	1_897	1_897	40.3184818845439	3.2260396302818	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11165000	11170000	11167500
X1_11170000_11175000	3_2078	3_2078	7.85173353650075	3.01758271880011	68	Y	3-18781498_3-19350795	3	18781498	19350795	19066146.5	1	11170000	11175000	11172500
X1_11175000_11180000	1_1021	c1.loc96	22.7775737521091	3.15945558419416	68	Y	1-12197950_1-12396753	1	12197950	12396753	12297351.5	1	11175000	11180000	11177500
X1_11180000_11185000	1_897	1_897	24.1950033902204	2.98203913598775	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11180000	11185000	11182500
X1_11185000_11190000	1_962	c1.loc86	2.87155935323362	2.70395598333125	68	Y	1-11653122_1-12030330	1	11653122	12030330	11841726	1	11185000	11190000	11187500
X1_11190000_11195000	1_2668	c1.loc192	4.18607497940201	2.93377223911827	68	Y	1-25033703_1-25586173	1	25033703	25586173	25309938	1	11190000	11195000	11192500
X1_11195000_11200000	1_897	1_897	36.9122210422478	3.08239612169359	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11195000	11200000	11197500
X1_11200000_11205000	1_897	c1.loc84	51.8470923965185	3.10937369647951	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11200000	11205000	11202500
X1_1120000_1125000	2_1492	2_1492	2.27283385614362	2.18418222240283	68	Y	2-8453575_2-8768301	2	8453575	8768301	8610938	1	1120000	1125000	1122500
X1_11205000_11210000	1_897	1_897	25.2087401611475	3.12945259622935	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11205000	11210000	11207500
X1_11215000_11220000	1_2601	1_2601	5.99513478091707	2.97004388949106	68	Y	1-24282333_1-24758699	1	24282333	24758699	24520516	1	11215000	11220000	11217500
X1_11225000_11230000	1_207	1_207	5.11402404274556	2.7168217566655	68	Y	1-2716055_1-3253172	1	2716055	3253172	2984613.5	1	11225000	11230000	11227500
X1_11230000_11235000	2_1360	2_1360	4.55968608627369	3.02210494304472	68	Y	2-7361836_2-7671140	2	7361836	7671140	7516488	1	11230000	11235000	11232500
X1_11235000_11240000	1_897	1_897	31.4983573593611	3.07293347460252	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11235000	11240000	11237500
X1_11245000_11250000	1_897	c1.loc84	38.1189862821522	3.17322645613445	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11245000	11250000	11247500
X1_11250000_11255000	1_897	1_897	39.395272006264	3.07123337553017	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11250000	11255000	11252500
X1_1125000_1130000	1_68	1_68	49.9648958864809	3.16592342636101	68	Y	1-915681_1-1434986	1	915681	1434986	1175333.5	1	1125000	1130000	1127500
X1_11255000_11260000	1_897	1_897	21.0947112333021	3.05247174837305	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11255000	11260000	11257500
X1_11260000_11265000	1_897	1_897	26.4998130536007	3.00773665436582	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11260000	11265000	11262500
X1_11265000_11270000	1_897	c1.loc84	35.7712583022697	3.08129075152509	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11265000	11270000	11267500
X1_11270000_11275000	1_897	1_897	32.0060810990387	3.10618364459156	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11270000	11275000	11272500
X1_11275000_11280000	5_203	c5.loc22	3.49704461764389	2.95784562689984	68	Y	5-2362601_5-3460317	5	2362601	3460317	2911459	1	11275000	11280000	11277500
X1_11285000_11290000	1_553	c1.loc54	11.1811870258583	2.89882214615118	68	Y	1-7333353_1-7856704	1	7333353	7856704	7595028.5	1	11285000	11290000	11287500
X1_11290000_11295000	1_897	c1.loc84	20.624300345925	3.05772977663712	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11290000	11295000	11292500
X1_11295000_11300000	1_897	c1.loc83	52.3180721992959	3.15745474278759	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11295000	11300000	11297500
X1_11300000_11305000	1_897	1_897	52.2338591925359	3.09362769808134	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11300000	11305000	11302500
X1_1130000_1135000	3_2235	3_2235	4.25130545380679	3.09386015020538	68	Y	3-20721460_3-21230946	3	20721460	21230946	20976203	1	1130000	1135000	1132500
X1_11305000_11310000	1_941	c1.loc85	24.0007855609741	2.96570059151467	68	Y	1-11468052_1-11796672	1	11468052	11796672	11632362	1	11305000	11310000	11307500
X1_11310000_11315000	1_897	1_897	15.0467895204828	2.82959242208434	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11310000	11315000	11312500
X1_11315000_11320000	2_2302	2_2302	2.78545772727497	2.31179959842757	68	Y	2-16957504_2-17881984	2	16957504	17881984	17419744	1	11315000	11320000	11317500
X1_11320000_11325000	1_897	1_897	35.7616625129349	3.2013422149911	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11320000	11325000	11322500
X1_11325000_11330000	1_897	1_897	46.7188013744772	3.0073037166476	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11325000	11330000	11327500
X1_11330000_11335000	1_897	1_897	3.87861895566231	2.9956397815492	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11330000	11335000	11332500
X1_1135000_1140000	1_87	1_87	4.00294672941214	2.57351929756727	68	Y	1-1166520_1-1675454	1	1166520	1675454	1420987	1	1135000	1140000	1137500
X1_11360000_11365000	1_897	1_897	26.4621389058488	3.03283458772298	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11360000	11365000	11362500
X1_11365000_11370000	2_176	2_176	4.8926336573469	3.03273568930974	68	Y	2-1293871_2-1487666	2	1293871	1487666	1390768.5	1	11365000	11370000	11367500
X1_11370000_11375000	2_187	c2.loc17	10.2938238386747	3.0253777085564	68	Y	2-1340757_2-1561508	2	1340757	1561508	1451132.5	1	11370000	11375000	11372500
X1_11375000_11380000	1_897	1_897	15.4587741420364	3.06500918989673	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11375000	11380000	11377500
X1_11385000_11390000	4_93	4_93	3.62331073272904	3.06475283599185	68	Y	4-708867_4-1041443	4	708867	1041443	875155	1	11385000	11390000	11387500
X1_11390000_11395000	1_897	1_897	31.7435136444573	3.03972410610575	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11390000	11395000	11392500
X1_11395000_11400000	1_897	1_897	37.2715376682758	3.04920937807193	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11395000	11400000	11397500
X1_11400000_11405000	1_897	1_897	22.4273588375968	3.05398094050923	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11400000	11405000	11402500
X1_11405000_11410000	1_897	1_897	19.2148323318978	3.06395421946083	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11405000	11410000	11407500
X1_11410000_11415000	1_897	c1.loc83	27.2946572754597	3.12225196666977	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11410000	11415000	11412500
X1_11415000_11420000	1_897	1_897	36.0673595526319	3.09667144231894	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11415000	11420000	11417500
X1_11425000_11430000	1_897	1_897	5.89661693931694	2.95990966433168	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11425000	11430000	11427500
X1_11430000_11435000	1_897	1_897	24.4756720210158	3.17369450619993	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11430000	11435000	11432500
X1_11435000_11440000	1_897	1_897	16.2318376353647	3.03201798323035	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11435000	11440000	11437500
X1_11450000_11455000	1_897	1_897	61.6578071788654	3.07402185757742	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11450000	11455000	11452500
X1_1145000_1150000	1_17	1_17	4.78302979316559	3.00661613856789	68	Y	1-204384_1-700974	1	204384	700974	452679	1	1145000	1150000	1147500
X1_11455000_11460000	1_897	c1.loc84	27.3156915800348	3.02842786343735	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11455000	11460000	11457500
X1_11460000_11465000	1_897	1_897	19.6782329553781	3.09527825676053	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11460000	11465000	11462500
X1_11465000_11470000	1_897	1_897	20.7042449774752	3.19859372567457	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11465000	11470000	11467500
X1_11470000_11475000	1_897	1_897	6.89063302895609	2.94582634993596	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11470000	11475000	11472500
X1_11475000_11480000	1_809	c1.loc76	4.69582569053879	2.60974346371871	68	Y	1-10360947_1-10701799	1	10360947	10701799	10531373	1	11475000	11480000	11477500
X1_11480000_11485000	1_869	c1.loc82	7.26856157155029	3.06383787398951	68	Y	1-10970675_1-11260658	1	10970675	11260658	11115666.5	1	11480000	11485000	11482500
X1_11500000_11505000	2_1383	2_1383	10.0145859738751	2.91671064089463	68	Y	2-7510426_2-7873087	2	7510426	7873087	7691756.5	1	11500000	11505000	11502500
X1_1150000_1155000	1_68	1_68	34.0202344892487	2.97935674089277	68	Y	1-915681_1-1434986	1	915681	1434986	1175333.5	1	1150000	1155000	1152500
X1_11505000_11510000	5_1891	5_1891	2.76616723886133	2.38578871806287	68	Y	5-16117462_5-16752822	5	16117462	16752822	16435142	1	11505000	11510000	11507500
X1_11510000_11515000	2_1383	2_1383	7.09617890864574	3.08036947481307	68	Y	2-7510426_2-7873087	2	7510426	7873087	7691756.5	1	11510000	11515000	11512500
X1_11525000_11530000	3_893	3_893	12.1374507702302	2.64197432104504	68	Y	3-10840525_3-11447754	3	10840525	11447754	11144139.5	1	11525000	11530000	11527500
X1_11530000_11535000	1_941	c1.loc85	27.3274816327663	3.09885685048756	68	Y	1-11468052_1-11796672	1	11468052	11796672	11632362	1	11530000	11535000	11532500
X1_11540000_11545000	1_941	1_941	43.4331884393345	3.17615112834164	68	Y	1-11468052_1-11796672	1	11468052	11796672	11632362	1	11540000	11545000	11542500
X1_1155000_1160000	1_68	c1.loc8	14.7042420581369	2.96234097764766	68	Y	1-915681_1-1434986	1	915681	1434986	1175333.5	1	1155000	1160000	1157500
X1_11555000_11560000	1_941	1_941	35.8109737110819	3.02691450933933	68	Y	1-11468052_1-11796672	1	11468052	11796672	11632362	1	11555000	11560000	11557500
X1_11560000_11565000	1_897	c1.loc84	15.9386252260372	2.97086143376131	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11560000	11565000	11562500
X1_11565000_11570000	1_941	1_941	34.116310712085	3.06315276897824	68	Y	1-11468052_1-11796672	1	11468052	11796672	11632362	1	11565000	11570000	11567500
X1_11570000_11575000	1_941	c1.loc85	21.7271249254785	3.03754119202836	68	Y	1-11468052_1-11796672	1	11468052	11796672	11632362	1	11570000	11575000	11572500
X1_11585000_11590000	1_941	c1.loc85	9.716376599689	2.99877420804847	68	Y	1-11468052_1-11796672	1	11468052	11796672	11632362	1	11585000	11590000	11587500
X1_11600000_11605000	1_941	1_941	37.2943870270937	3.12480037340299	68	Y	1-11468052_1-11796672	1	11468052	11796672	11632362	1	11600000	11605000	11602500
X1_1160000_1165000	2_1214	2_1214	5.71358197507394	2.96595452075999	68	Y	2-6550210_2-6818728	2	6550210	6818728	6684469	1	1160000	1165000	1162500
X1_11605000_11610000	1_897	c1.loc84	8.01798326932624	3.096767002335	68	Y	1-11163321_1-11444591	1	11163321	11444591	11303956	1	11605000	11610000	11607500
X1_11610000_11615000	1_941	c1.loc85	7.63418236080755	3.05008579751838	68	Y	1-11468052_1-11796672	1	11468052	11796672	11632362	1	11610000	11615000	11612500
X1_11615000_11620000	1_963	1_963	13.524975465265	3.04683564251175	68	Y	1-11660664_1-12032890	1	11660664	12032890	11846777	1	11615000	11620000	11617500
X1_11630000_11635000	1_869	1_869	3.34087651686772	2.99160453738043	68	Y	1-10970675_1-11260658	1	10970675	11260658	11115666.5	1	11630000	11635000	11632500
X1_11635000_11640000	2_2365	c2.loc141	3.42179828331545	2.84632479651624	68	Y	2-18264474_2-19232740	2	18264474	19232740	18748607	1	11635000	11640000	11637500
X1_11640000_11645000	1_941	c1.loc85	27.1879196597348	3.12372992761286	68	Y	1-11468052_1-11796672	1	11468052	11796672	11632362	1	11640000	11645000	11642500
